,clustering_coefficient
1459239412,1.0
1466129030,1.0
1539472496,1.0
6384506003,1.0
7496360085,1.0
1439605263,1.0
1860970089,1.0
1586430188,1.0
6429350437,1.0
1502481576,1.0
7016120547,1.0
7375076785,1.0
6871259605,1.0
1233062976,1.0
1532456536,1.0
7198828414,1.0
1514023779,1.0
1410356621,1.0
1428089957,1.0
1552726097,1.0
869631435,1.0
1507642719,1.0
1087237472,1.0
1888476087,1.0
7321696522,1.0
850698224,1.0
1538442009,1.0
1596010091,1.0
5180158902,1.0
1406623645,1.0
1310407594,1.0
1574725154,1.0
7186694506,1.0
7222607665,1.0
5698524496,1.0
6358240481,1.0
7115357975,1.0
7387192194,1.0
7217034132,1.0
1534767813,1.0
1667733387,1.0
1571987261,1.0
5221542769,1.0
6681104712,1.0
5012045936,1.0
1558075999,1.0
1172797739,1.0
1467814783,1.0
1595455314,1.0
1899431900,1.0
1575823493,1.0
1225244992,1.0
1404157760,1.0
881453914,1.0
823974714,1.0
1484178067,1.0
6745651265,1.0
2004614773,1.0
6659880669,1.0
6600821565,1.0
2141344701,1.0
1601190783,1.0
905549167,1.0
1992873569,1.0
1813376170,1.0
1725156699,1.0
1567945949,1.0
1505594739,1.0
5736568151,1.0
1403615170,1.0
1920573357,1.0
5557695790,1.0
6783843089,1.0
6704497650,1.0
7188271189,1.0
1522306469,1.0
1280698741,1.0
1506700340,1.0
6910554700,1.0
1687804428,1.0
1557890588,1.0
2079787675,1.0
7158929454,1.0
6353825727,1.0
5808214202,1.0
7149527865,1.0
6449790549,1.0
1588599070,1.0
1500775666,1.0
5878920863,1.0
1536285795,1.0
1538161226,1.0
1944430807,1.0
1429103853,1.0
1999939175,1.0
1481943424,1.0
1635709432,1.0
1639711633,1.0
1585913095,1.0
6563386509,1.0
1429975362,1.0
7375536435,1.0
7284148158,1.0
7020447673,1.0
1433585260,1.0
2010883764,1.0
1430555132,1.0
1446389560,1.0
5082807309,1.0
1509408985,1.0
1976062282,1.0
6404003476,1.0
1693720722,1.0
5612657107,1.0
993606780,1.0
1513894297,1.0
678549483,1.0
1882902106,1.0
1580937034,1.0
1599134326,1.0
1155756153,1.0
1801336821,1.0
1559017067,1.0
1509248454,1.0
7316957877,1.0
1592368102,1.0
1872061318,1.0
1536695897,1.0
1209478670,1.0
1510033715,1.0
865143374,1.0
1559426720,1.0
1510187530,1.0
1402463888,1.0
6264290674,1.0
1535345256,1.0
713138224,1.0
2070241016,1.0
1760708495,1.0
1657586165,1.0
1566474671,1.0
1943970206,1.0
7530258724,1.0
2056355503,1.0
1507502122,1.0
1174309105,1.0
1552339031,1.0
1666511361,1.0
1562610060,1.0
1596972249,1.0
1682130071,1.0
8033935054,1.0
7751251063,1.0
1542173696,1.0
5763748770,1.0
7055663593,1.0
525413865,1.0
5480700415,1.0
5553087550,1.0
1596300257,1.0
1532359255,1.0
6773650251,1.0
5025216941,1.0
1582594882,1.0
1509628660,1.0
1431288405,1.0
5999769345,1.0
1531467565,1.0
239958844,1.0
1481261264,1.0
1588807844,1.0
1885350220,1.0
1554520282,1.0
1894322958,1.0
6237290204,1.0
1648237451,1.0
1549945419,1.0
1634576461,1.0
1437909646,1.0
1369327888,1.0
1569738494,1.0
1440109597,1.0
1265026132,1.0
7093938088,1.0
1173921240,1.0
1507793099,1.0
1583186647,1.0
7254614920,1.0
1498117740,1.0
1589595894,1.0
1506716813,1.0
1880930892,1.0
1563563681,1.0
1652915999,1.0
1599082617,1.0
1550423114,1.0
1505436800,1.0
1535226524,1.0
1575582783,1.0
824441813,1.0
1472252857,1.0
6549242214,1.0
1696823065,1.0
2045645899,1.0
1468688204,1.0
1428579450,1.0
1598505580,1.0
1591706092,1.0
5168526257,1.0
1626976495,1.0
1564010841,1.0
1538287620,1.0
1645530320,1.0
1635129298,1.0
1456797510,1.0
1544946350,1.0
1677507069,1.0
1410278754,1.0
5296074518,1.0
1420029038,1.0
1511174220,1.0
7513766630,1.0
1445807471,1.0
1633924503,1.0
2091614428,1.0
5949150828,1.0
958856807,1.0
7828477383,1.0
6221716305,1.0
7398751872,1.0
1584546561,1.0
1477012406,1.0
1109552778,1.0
1185061430,1.0
1623222955,1.0
1206256473,1.0
1540141546,1.0
1302925831,1.0
1487746935,1.0
8124994690,1.0
5745167739,1.0
1550532649,1.0
1568568611,1.0
1530608137,1.0
1144701816,1.0
1996610718,1.0
6567968716,1.0
1568874865,1.0
1535427323,1.0
1336088863,1.0
1843848394,1.0
5903197662,1.0
5040295624,1.0
7025985812,1.0
1996505454,1.0
1528569680,1.0
6944361586,1.0
1669816324,1.0
106240195,1.0
1547135930,1.0
1558117030,1.0
1500183064,1.0
1695513495,1.0
6767294205,1.0
1512683686,1.0
1590652899,1.0
7425168073,1.0
1410137475,1.0
7540107199,1.0
1584192869,1.0
5930591178,1.0
1569879413,1.0
1543515557,1.0
5639915408,1.0
1515291456,1.0
1566535927,1.0
1569164005,1.0
5715123198,1.0
5733148312,1.0
1581471044,1.0
1589759799,1.0
1556343243,1.0
1554084163,1.0
1545467024,1.0
6589652768,1.0
5222949302,1.0
1942099639,1.0
1521850348,1.0
1503809453,1.0
1704157507,1.0
1397210194,1.0
6926956940,1.0
6834425882,1.0
7431631138,1.0
668686487,1.0
6882651866,1.0
1334757294,1.0
7292679193,1.0
6260636225,1.0
6885618583,1.0
6689516843,1.0
7159146836,1.0
1995208825,1.0
1577776908,1.0
1655020822,1.0
849566314,1.0
551906096,1.0
1535340405,1.0
1903790857,1.0
1589802486,1.0
1739554374,1.0
1560063219,1.0
1551883422,1.0
6949753457,1.0
7014096354,1.0
1423876319,1.0
1599633664,1.0
7137621049,1.0
6436838571,1.0
1611249113,1.0
1518012791,1.0
1420942155,1.0
1300650879,1.0
1598280927,1.0
1547899220,1.0
2063523420,1.0
1516523718,1.0
1898603253,1.0
1366396895,1.0
1923200794,1.0
7293077170,1.0
6958803141,1.0
1541625372,1.0
1668034666,1.0
1692415880,1.0
6406866414,1.0
581942736,1.0
6497424452,1.0
1596442988,1.0
1544619755,1.0
6122666988,1.0
1575024650,1.0
5504283490,1.0
1553470500,1.0
1926199850,1.0
7311060267,1.0
1586375444,1.0
1647724263,1.0
1589033945,1.0
1170266468,1.0
5177828225,1.0
1454705279,1.0
1653243108,1.0
1466815882,1.0
1507029134,1.0
1494651215,1.0
1283730396,1.0
1572746386,1.0
1507489346,1.0
5565176234,1.0
5727265999,1.0
7405289481,1.0
1522729727,1.0
6460818008,1.0
6613170437,1.0
1788267554,1.0
1283659531,1.0
6237947522,1.0
1561922344,1.0
5158354610,1.0
1662206347,1.0
1534676379,1.0
1583663592,1.0
1588211117,1.0
6668440477,1.0
6370446432,1.0
1440808240,1.0
1677202761,1.0
1576292344,1.0
1588798510,1.0
7321043394,1.0
1564328452,1.0
1536354597,1.0
1420623779,1.0
1513080506,1.0
7375915151,1.0
1330394362,1.0
2128274164,1.0
6867647568,1.0
1516496312,1.0
5737144889,1.0
7507830033,1.0
7329426892,1.0
7434365173,1.0
1453809440,1.0
5001671161,1.0
7302610305,1.0
1535117894,1.0
6453155499,1.0
7046112226,1.0
1581893728,1.0
1502422884,1.0
6416535765,1.0
1569414644,1.0
6943776051,1.0
1662951838,1.0
1553386809,1.0
1570086221,1.0
1612900933,1.0
7423267971,1.0
7498755395,1.0
1685633616,1.0
1537760210,1.0
1560930522,1.0
1567435846,1.0
1404897203,1.0
1510925025,1.0
1239576276,1.0
1535286539,1.0
1983450469,1.0
1848289113,1.0
1596466398,1.0
846414697,1.0
1882150136,1.0
1714093462,1.0
2011652731,1.0
7521666215,1.0
6463269435,1.0
1524033336,1.0
1543853905,1.0
1224815558,1.0
881731807,1.0
1383132001,1.0
1807886340,1.0
6998362816,1.0
5286825136,1.0
1502910314,1.0
6043662105,1.0
1501764855,1.0
1762946684,1.0
1427928605,1.0
1538808413,1.0
1896067161,1.0
1610257781,1.0
1562033170,1.0
1533525230,1.0
1540230991,1.0
6153572676,1.0
1412032862,1.0
1481663883,1.0
1011630822,1.0
1702153516,1.0
5050283678,1.0
6699828305,1.0
1577492748,1.0
1278694513,1.0
1504016697,1.0
5622473597,1.0
2005063212,1.0
1547299269,1.0
1549021656,1.0
1459984140,1.0
1588819530,1.0
1598399114,1.0
1657548277,1.0
1669479986,1.0
6037559664,1.0
2135249286,1.0
6742236876,1.0
1832866192,1.0
6972960338,1.0
1692741226,1.0
1048103626,1.0
1517039059,1.0
1593087675,1.0
6769486409,1.0
1286065337,1.0
1235228197,1.0
1377917085,1.0
6413323630,1.0
5211293076,1.0
1474010078,1.0
1622908027,1.0
1403086123,1.0
6764528349,1.0
1538303323,1.0
1516388984,1.0
839126814,1.0
1518281653,1.0
1577832865,1.0
729308420,1.0
374686698,1.0
1711371647,1.0
1527590809,1.0
1610206984,1.0
1437774251,1.0
1576858613,1.0
6436598793,1.0
1525867306,1.0
1650719887,1.0
1887738331,1.0
1829865925,1.0
1600230117,1.0
429429760,1.0
1461999093,1.0
490863116,1.0
5493629265,1.0
5895838404,1.0
1525800571,1.0
1436890533,1.0
1533448620,1.0
1805828616,1.0
1515085523,1.0
1763471576,1.0
1455607518,1.0
1890714116,1.0
2096467100,1.0
7094445022,1.0
1624940444,1.0
1255397852,1.0
6838265516,1.0
1547070486,1.0
1507712332,1.0
1475263039,1.0
1542272020,1.0
1798234456,1.0
1522653461,1.0
1599906897,1.0
1545943992,1.0
1541438703,1.0
6010071600,1.0
1598870959,1.0
968741140,1.0
5205246794,1.0
1599220012,1.0
7464032119,1.0
2034539302,1.0
1431920987,1.0
1927469822,1.0
1773004756,1.0
1668628137,1.0
1943393452,1.0
5055581302,1.0
1511335606,1.0
1596400299,1.0
6791494385,1.0
7192533393,1.0
1586569656,1.0
1578069327,1.0
1529649157,1.0
1587056075,1.0
6077941138,1.0
5464692676,1.0
1563720015,1.0
1314586148,1.0
5695138799,1.0
1510982903,1.0
1572366283,1.0
5503189936,1.0
1504546922,1.0
7534471844,1.0
1543018694,1.0
1904671111,1.0
1574249421,1.0
1852745715,1.0
1598326466,1.0
7240236388,1.0
1597673216,1.0
1936578907,1.0
5420738307,1.0
1544805405,1.0
1350188831,1.0
5960577827,1.0
1534158962,1.0
1669033455,1.0
1571644341,1.0
1580835742,1.0
2116315303,1.0
1385267594,1.0
1387514319,1.0
1546878910,1.0
1580551539,1.0
1572189847,1.0
1517740462,1.0
6254919774,1.0
1865689965,1.0
1558712639,1.0
1546434200,1.0
1113586656,1.0
6502016318,1.0
7383633523,1.0
2037303811,1.0
1683049561,1.0
1457850236,1.0
1485041122,1.0
7472681333,1.0
6453028053,1.0
1618197470,1.0
5591735214,1.0
7272163944,1.0
7241644860,1.0
6674021615,1.0
1539068191,1.0
6406228314,1.0
1593111020,1.0
1576773618,1.0
1653172039,1.0
6070457329,1.0
5640571387,1.0
2002408832,1.0
5011022623,1.0
1521782869,1.0
7402024610,1.0
1460676243,1.0
1584704810,1.0
6471764284,1.0
6440377798,1.0
1564171051,1.0
6793527719,1.0
1057475724,1.0
1559951084,1.0
6478315195,1.0
5984152814,1.0
7610367700,1.0
7958540769,1.0
900026905,1.0
7421155253,1.0
6431393895,1.0
1934809888,1.0
2059239714,1.0
1508440981,1.0
1503109878,1.0
1653879617,1.0
1455597650,1.0
1528936358,1.0
1598745508,1.0
5643354081,1.0
6868650197,1.0
5535311172,1.0
1977543573,1.0
1221374933,1.0
1786856344,1.0
1217668360,1.0
5895638882,1.0
1494880433,1.0
1657542517,1.0
6284478123,1.0
1311323167,1.0
1514822776,1.0
838894345,1.0
1524959566,0.9666666666666667
6221083771,0.95
1415412105,0.95
6528270609,0.95
1441451031,0.95
1681036327,0.95
6387866013,0.95
1470404028,0.95
5963349362,0.9285714285714286
1354326278,0.9166666666666666
1522315046,0.9166666666666666
5938949943,0.9166666666666666
942792727,0.9166666666666666
1904165947,0.9166666666666666
1557278491,0.9166666666666666
1612383812,0.9166666666666666
1431849924,0.9166666666666666
1515884533,0.9166666666666666
1574586622,0.9166666666666666
2099290931,0.9166666666666666
5130650847,0.9166666666666666
1437908758,0.9166666666666666
1525354134,0.9166666666666666
1459103508,0.9166666666666666
1545689548,0.9166666666666666
1579822574,0.9166666666666666
1941405281,0.9166666666666666
6491965243,0.9166666666666666
1594179826,0.9166666666666666
1829457216,0.9166666666666666
5817753413,0.9166666666666666
1903507987,0.9166666666666666
6724539220,0.9166666666666666
6537411472,0.9166666666666666
6823394722,0.9166666666666666
1599086221,0.9166666666666666
1508453288,0.9166666666666666
1608830564,0.9166666666666666
620434111,0.9166666666666666
1351696569,0.9166666666666666
1616221162,0.9166666666666666
1528874191,0.9166666666666666
1606411586,0.9166666666666666
1406469815,0.9166666666666666
5469450205,0.9166666666666666
1503628434,0.9166666666666666
1557265004,0.9166666666666666
6630239608,0.9166666666666666
1150552049,0.9166666666666666
2124705634,0.9166666666666666
1553401196,0.9
195423657,0.9
1866654080,0.9
1956122893,0.9
1663357398,0.9
1538994518,0.9
1448770259,0.9
1557280189,0.9
1559609281,0.9
1561488711,0.9
1548355423,0.9
6608874023,0.9
1345895342,0.9
1535356643,0.9
1538817679,0.9
1504581944,0.8666666666666667
1575884432,0.8666666666666667
1560786302,0.8666666666666667
1594006754,0.8666666666666667
1906648789,0.8571428571428571
1330972587,0.85
1638759519,0.85
1402706966,0.85
1558683725,0.85
1494135257,0.85
5613531537,0.85
1803244491,0.85
841227148,0.85
1590011396,0.85
1911308662,0.85
1565675873,0.85
1687151487,0.85
1555126202,0.85
1614174521,0.8392857142857143
1885817489,0.8333333333333334
6400421560,0.8333333333333334
1571247748,0.8333333333333334
1551187158,0.8333333333333334
1763035141,0.8333333333333334
6073734606,0.8333333333333334
5689619570,0.8333333333333334
1533591762,0.8333333333333334
5040584056,0.8333333333333334
5886467499,0.8333333333333334
1533523714,0.8333333333333334
1749994620,0.8333333333333334
1565626078,0.8333333333333334
7548520174,0.8333333333333334
1535886807,0.8333333333333334
1563487927,0.8333333333333334
5574097864,0.8333333333333334
1792675689,0.8333333333333334
1593779822,0.8333333333333334
1580594172,0.8333333333333334
1593986109,0.8333333333333334
2022742998,0.8333333333333334
1953330601,0.8333333333333334
1397021170,0.8333333333333334
2116015049,0.8333333333333334
1373563816,0.8333333333333334
1515881976,0.8333333333333334
2092133802,0.8333333333333334
1568291108,0.8333333333333334
1453664011,0.8333333333333334
1621944087,0.8333333333333334
1043510354,0.8333333333333334
1706492354,0.8333333333333334
1560339008,0.8333333333333334
6943368437,0.8333333333333334
1433215617,0.8333333333333334
1529308347,0.8333333333333334
1656656257,0.8333333333333334
1548034486,0.8333333333333334
1560259787,0.8333333333333334
792492443,0.8333333333333334
1612841286,0.8333333333333334
1419804404,0.8333333333333334
1531391147,0.8333333333333334
1651920009,0.8333333333333334
1523006073,0.8333333333333334
1980619442,0.8333333333333334
7630513634,0.8333333333333334
1613277230,0.8333333333333334
1592194354,0.8333333333333334
1507995164,0.8333333333333334
1996701577,0.8333333333333334
6504701208,0.8333333333333334
1577429492,0.8333333333333334
1591458406,0.8333333333333334
1413512044,0.8333333333333334
5967107054,0.8333333333333334
1522850398,0.8333333333333334
1594784216,0.8333333333333334
1557196420,0.8333333333333334
1507118575,0.8333333333333334
1785100329,0.8333333333333334
1628067811,0.8333333333333334
1400209696,0.8333333333333334
1549155007,0.8333333333333334
1563176548,0.8333333333333334
6230879297,0.8333333333333334
1580854670,0.8333333333333334
1632394192,0.8333333333333334
1384503419,0.8333333333333334
1539059568,0.8333333333333334
1545901317,0.8333333333333334
1524330013,0.8333333333333334
1650710161,0.8333333333333334
1592675802,0.8333333333333334
1512463081,0.8333333333333334
1521567454,0.8333333333333334
1459906836,0.8333333333333334
1637923614,0.8333333333333334
5460920457,0.8333333333333334
1502962009,0.8333333333333334
1559024338,0.8333333333333334
1709371922,0.8333333333333334
1590568341,0.8333333333333334
1482626220,0.8333333333333334
5134607218,0.8333333333333334
6448925445,0.8333333333333334
1537040949,0.8333333333333334
1918538367,0.8333333333333334
1507612650,0.8333333333333334
1580950500,0.8333333333333334
1549598562,0.8333333333333334
673415587,0.8333333333333334
715785599,0.8333333333333334
1756147415,0.8333333333333334
1523221414,0.8333333333333334
810455926,0.8333333333333334
814249449,0.8333333333333334
1500179855,0.8333333333333334
1550160679,0.8333333333333334
5713724938,0.8333333333333334
1291622768,0.8333333333333334
1687232155,0.8333333333333334
767874517,0.8333333333333334
5681099295,0.8333333333333334
1973267503,0.8333333333333334
483361844,0.8333333333333334
1534189293,0.8333333333333334
1281547519,0.8333333333333334
7004193023,0.8333333333333334
1629340634,0.8333333333333334
1504668897,0.8333333333333334
7152290223,0.8333333333333334
1826270016,0.8333333333333334
1308645926,0.8333333333333334
1529891438,0.8333333333333334
1563959133,0.8333333333333334
1701616478,0.8333333333333334
1508570571,0.8333333333333334
1682045414,0.8333333333333334
1699600331,0.8333333333333334
1438552880,0.8333333333333334
1538843102,0.8333333333333334
1899667896,0.8333333333333334
1532411881,0.8333333333333334
1430625223,0.8333333333333334
1593203261,0.8333333333333334
5834754607,0.8333333333333334
1457926208,0.8333333333333334
1544508785,0.8333333333333334
1510198437,0.8333333333333334
1375480871,0.8333333333333334
1554841230,0.8333333333333334
5656012857,0.8333333333333334
5898024200,0.8333333333333334
5164041428,0.8333333333333334
5094076805,0.8333333333333334
1580045803,0.8333333333333334
1537023613,0.8333333333333334
1672180226,0.8333333333333334
1503759945,0.8333333333333334
1562939282,0.8333333333333334
5593037596,0.8333333333333334
6716562469,0.8333333333333334
5110339857,0.8333333333333334
6973018780,0.8333333333333334
490177791,0.8333333333333334
1257346878,0.8333333333333334
1537118520,0.8333333333333334
1457643543,0.8333333333333334
7182180459,0.8333333333333334
1491100123,0.8333333333333334
1870972918,0.8333333333333334
5917987498,0.8333333333333334
5817566545,0.8333333333333334
1543560450,0.8333333333333334
1508177422,0.8333333333333334
1595691739,0.8333333333333334
2022576228,0.8333333333333334
1517693928,0.8333333333333334
6342656785,0.8333333333333334
1445709382,0.8333333333333334
5912567997,0.8333333333333334
5154290822,0.8333333333333334
1877310670,0.8333333333333334
1697505336,0.8333333333333334
1563102570,0.8333333333333334
1379703996,0.8333333333333334
1552523669,0.8333333333333334
1686350529,0.8333333333333334
1518414932,0.8333333333333334
1477292470,0.8333333333333334
1390285562,0.8333333333333334
1655385170,0.8333333333333334
5375585779,0.8333333333333334
1583231180,0.8333333333333334
1565061918,0.8333333333333334
1750814112,0.8333333333333334
1677692713,0.8333333333333334
1790084958,0.8333333333333334
1451163095,0.8333333333333334
1650051598,0.8333333333333334
6377440097,0.8333333333333334
1603732168,0.8333333333333334
1539373680,0.8333333333333334
2022161199,0.8333333333333334
1580807929,0.8333333333333334
1765827806,0.8333333333333334
7495433673,0.8333333333333334
1202317106,0.8333333333333334
5596842580,0.8333333333333334
1338222312,0.8333333333333334
5225229461,0.8333333333333334
5050048242,0.8333333333333334
5616021070,0.8333333333333334
844724967,0.8333333333333334
1569725277,0.8333333333333334
1534621409,0.8333333333333334
6594650908,0.8333333333333334
1523549210,0.8333333333333334
1752713139,0.8333333333333334
1551171586,0.8333333333333334
121649098,0.8333333333333334
1502657001,0.8333333333333334
1529246298,0.8333333333333334
1426076170,0.8333333333333334
1673517511,0.8333333333333334
5146684806,0.8333333333333334
1826854442,0.8333333333333334
1551899157,0.8333333333333334
1598302987,0.8333333333333334
1516710700,0.8333333333333334
1510635130,0.8333333333333334
7054425094,0.8333333333333334
1517718161,0.8333333333333334
1013424047,0.8333333333333334
1583396144,0.8333333333333334
1525803445,0.8333333333333334
6110677466,0.8333333333333334
1577709530,0.8333333333333334
8118512327,0.8333333333333334
1797523906,0.8333333333333334
1553319957,0.8333333333333334
867165374,0.8333333333333334
1274540298,0.8333333333333334
1503513812,0.8333333333333334
1515583012,0.8333333333333334
1613374216,0.8333333333333334
5261400931,0.8333333333333334
6690569573,0.8333333333333334
1640730781,0.8333333333333334
5508736666,0.8333333333333334
1549159278,0.8333333333333334
1548543334,0.8333333333333334
1933203985,0.8333333333333334
6774033714,0.8333333333333334
1563263518,0.8333333333333334
1500813747,0.8333333333333334
1566355680,0.8333333333333334
1411581687,0.8333333333333334
1575423275,0.8333333333333334
1621855731,0.8333333333333334
6818361937,0.8333333333333334
1610219330,0.8333333333333334
1517978345,0.8333333333333334
1557352137,0.8333333333333334
1650038709,0.8333333333333334
1559831908,0.8333333333333334
1595628253,0.8333333333333334
1974166320,0.8333333333333334
1412839960,0.8333333333333334
1551116925,0.8333333333333334
6207571705,0.8333333333333334
1524765294,0.8333333333333334
1759287977,0.8333333333333334
1546896552,0.8333333333333334
1685582913,0.8333333333333334
6357941478,0.8333333333333334
1907925657,0.8333333333333334
1693684187,0.8333333333333334
927206943,0.8333333333333334
7231691623,0.8333333333333334
1516440164,0.8333333333333334
1537880115,0.8333333333333334
1947955329,0.8333333333333334
6867564989,0.8333333333333334
1593470187,0.8333333333333334
1595956125,0.8333333333333334
1526741746,0.8333333333333334
1523532747,0.8333333333333334
5512377880,0.8333333333333334
1014017445,0.8333333333333334
1787550513,0.8333333333333334
1635689898,0.8333333333333334
1563995690,0.8333333333333334
1519672229,0.8333333333333334
1523123743,0.8333333333333334
1646083409,0.8333333333333334
6242863743,0.8333333333333334
1536623517,0.8333333333333334
5165699035,0.8333333333333334
1569895994,0.8333333333333334
1491510366,0.8333333333333334
5357106162,0.8333333333333334
1414629692,0.8333333333333334
1502326335,0.8333333333333334
1597788690,0.8333333333333334
6674507258,0.8333333333333334
734277200,0.8333333333333334
7031195570,0.8333333333333334
1541963886,0.8333333333333334
1650016479,0.8333333333333334
1552362879,0.8333333333333334
1861105666,0.8333333333333334
1629925644,0.8333333333333334
1645760816,0.8333333333333334
865920930,0.8333333333333334
2073121297,0.8333333333333334
1564329906,0.8333333333333334
7158069157,0.8333333333333334
1557162638,0.8333333333333334
6010867447,0.8333333333333334
1504297264,0.8333333333333334
1446945965,0.8333333333333334
1550383516,0.8333333333333334
1430152649,0.8333333333333334
2011045093,0.8333333333333334
1642032364,0.8333333333333334
1870100272,0.8333333333333334
1551530893,0.8333333333333334
1544385627,0.8333333333333334
6143182254,0.8333333333333334
1687387185,0.8333333333333334
1534919959,0.8333333333333334
1936137783,0.8333333333333334
1541054716,0.8333333333333334
1912735981,0.8333333333333334
1883896879,0.8333333333333334
2078784801,0.8333333333333334
1422481221,0.8333333333333334
1446217274,0.8333333333333334
1595992793,0.8333333333333334
1517028615,0.8214285714285714
1552303542,0.8194444444444444
1521311928,0.8095238095238095
1530545491,0.8
1597498401,0.8
5653638011,0.8
1552580837,0.8
1751317887,0.8
1524951567,0.8
1616189002,0.8
1292588884,0.8
1499136218,0.8
1982957997,0.8
1418143206,0.8
1513509455,0.8
